Company,Content,Date,LinkSrc,Title,imgSrc
뉴스1,김윤덕 국회의원./뉴스1 DB© News1전자문서 및 전자거래 기본법 일부개정법률안 등 관련법 2건 대표발의(전주=뉴스 ,2015.08.17 21:44,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=421&aid=0001580311,김윤덕 의원 전자보증 대란 막을 대체입법 추진,https://imgnews.pstatic.net/image/origin/421/2015/08/17/1580311.jpg?type=ofullfill106_72
TV조선,[앵커]오늘부터 20일까지 정부가 가상의 국가 비상 사태에 대비하는 연습을 하는 을지 연습 기간입니다. 박근혜 대통령은 청와대에 ,2015.08.17 21:44,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=448&aid=0000122318,박 대통령 을지연습 첫날 北 명백한 군사도발,https://imgnews.pstatic.net/image/origin/448/2015/08/17/122318.jpg?type=ofullfill106_72
TV조선,[앵커]통일나눔펀드는 지난달 7일에 출범했습니다. 출범 40일만에 통일나눔펀드에 참여한 사람이 5만명에 육박하고 있습니 ,2015.08.17 21:44,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=448&aid=0000122317,'통일나눔펀드' 모금자 5만 명 돌파 눈앞에,https://imgnews.pstatic.net/image/origin/448/2015/08/17/122317.jpg?type=ofullfill106_72
MBN,‘총기난사’ 임병장 1심 이어 2심도 사형,2015.08.17 21:41,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0000748560,‘총기난사’ 임병장 1심 이어 2심도 사형…유족 입장 반영,https://imgnews.pstatic.net/image/origin/057/2015/08/17/748560.jpg?type=ofullfill106_72
매일경제,윤병세 외교부 장관은 오는 21일 코스타리카 산호세에서 개최되는 제7차 동아시아·라틴아메리카 협력포럼(FEALAC) 외교장관회의 ,2015.08.17 21:36,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=009&aid=0003549977,윤병세 외교 동아시아·라틴아메리카 외교장관회의 참석(종합),No image
JTBC,시청자 여러분 JTBC 뉴스룸 2부의 문을 열겠습니다.딸이 대학 내내 A학점을 받았는데 취업이 쉽게 되지 않았다한 야당의원 ,2015.08.17 21:35,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=437&aid=0000088396,[앵커브리핑] '아들 밥은 먹었느냐'…힘없는 아버지의 심정,https://imgnews.pstatic.net/image/origin/437/2015/08/17/88396.jpg?type=ofullfill106_72
한겨레,[한겨레] ① 국정 성과 낼까창조경제 ‘관치경제’ 논란노동개편도 ‘빗나간 처방’ 우려② 남북관계 달라질까북 비난하면서 대화 제의 ,2015.08.17 21:35,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=028&aid=0002285961,반환점에 선 박 대통령 임기 후반 가를 세 가지,No image
한겨레,[한겨레] ‘국가경쟁력강화 포럼’김대환 노사정위원장 초청친박의원 40여명 북새통유승민계 의원들도 참석 눈길김대환 경제사회발전노사 ,2015.08.17 21:35,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=028&aid=0002285960,친박 40여명 총출동 “노동 개혁은 선택 아닌 당위”,https://imgnews.pstatic.net/image/origin/028/2015/08/17/2285960.jpg?type=ofullfill106_72
한겨레,[한겨레] 원내대표 100일 간담회탈당·신당론에 ‘선 긋기’“경제민주화 시즌2 열겠다”재벌개혁 의지도 드러내이종걸 새정치민주연합 ,2015.08.17 21:35,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=028&aid=0002285959,이종걸 “이번엔 총선 번호 유지 좋을 것…저의 동물적 감각이 그렇다”,https://imgnews.pstatic.net/image/origin/028/2015/08/17/2285959.jpg?type=ofullfill106_72
매일경제,북한이 세계 각지의 친북단체들을 동원해 한미연합군사훈련과 대북 확성기 방송을 중단하라며 여론몰이에 나섰다.아시아아프리카인민단결기 ,2015.08.17 21:34,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=009&aid=0003549976,북한 친북단체 동원 한미훈련·대북방송 중단하라 여론전,No image
세계일보,박근혜 대통령이 17일 오전 ‘지하벙커’로 불리는 청와대 국가위기관리상황실에서 을지 국가안전보장회의(NSC ,2015.08.17 21:32,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=022&aid=0002892804,靑 지하벙커서 NSC,https://imgnews.pstatic.net/image/origin/022/2015/08/17/2892804.jpg?type=ofullfill106_72
